keyphrase	tfidf	cuewords	localspan	cscore	dispersion	keyword
good	6.70688591192e-05	0.0	0.0	0.0	0.0000000000	False
repeatedly	0.00019514336339	0.0	0.0	0.0	0.0000000000	False
solution	9.18477534676e-05	0.0	0.0	0.0	0.0000000000	False
doubly	0.00842582627984	0.0	0.0	0.0	0.3449477352	False
sentinel	0.00133039362313	0.0	0.0	0.0	0.0000000000	False
minute	0.000112369637505	0.0	0.0	0.0	0.0000000000	False
trail	0.000360690815159	0.0	0.0	0.0	0.0000000000	False
port	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
trailer	0.00133039362313	0.0	0.0	0.0	0.0000000000	False
applied	5.43916322764e-05	0.0	0.0	0.0	0.0000000000	False
header	0.0018034540758	0.0	0.0	0.0	0.3775743707	False
dummy	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
inside	7.98960626918e-05	0.0	0.0	0.0	0.0000000000	False
dare	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
mark	0.000157114496526	0.0	0.0	0.0	0.0000000000	False
answering	4.98847863267e-05	0.0	0.0	0.0	0.0000000000	False
san	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
franchiso	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
shown	0.000127900223634	0.0	0.0	0.0	0.0000000000	False
independent	9.83043120143e-05	0.0	0.0	0.0	0.0000000000	False
running	5.18424899063e-05	0.0	0.0	0.0	0.0000000000	False
depend	5.18424899063e-05	0.0	0.0	0.0	0.0000000000	False
fairly	5.43916322764e-05	0.0	0.0	0.0	0.0000000000	False
generic	4.53701379137e-05	0.0	0.0	0.0	0.4447439353	False
top	0.000236301046972	0.0	0.0	0.0	0.2049689441	False
correspond	0.00179791420008	0.0	0.0	0.0	0.2088607595	False
push	0.000833751267823	0.0	0.0	0.0	0.0000000000	False
pop	0.000277917089274	0.0	0.0	0.0	0.0000000000	False
sacrificing	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
year	9.18477534676e-05	0.0	0.0	0.0	0.0000000000	False
give	2.948723739e-05	0.0	0.0	0.0	0.4049079755	False
adaptor	0.00177385816418	0.0	0.0	0.0	0.2049689441	False
pattern	0.000336992351017	0.0	0.0	0.0	0.0000000000	False
specialized	9.18477534676e-05	0.0	0.0	0.0	0.0000000000	False
applications	0.000177225785229	0.0	0.0	0.0	0.0000000000	False
sum	8.57224496239e-05	0.0	0.0	0.0	0.0000000000	False
interface	0.000336992351017	0.0	0.0	0.0	0.0000000000	False
contents	0.000411496074484	0.0	0.0	0.0	0.0000000000	False
arbitrary	0.000137165358161	0.0	0.0	0.0	0.0000000000	False
objects	0.000399480313459	0.0	0.0	0.0	0.2899824253	False
adapt	0.000277917089274	0.0	0.0	0.0	0.0000000000	False
integer	0.000384946765138	0.0	0.0	0.0	0.0000000000	False
suitably	0.000211089314264	0.0	0.0	0.0	0.0000000000	False
cast	0.000360690815159	0.0	0.0	0.0	0.0000000000	False
structures	0.000435133058211	0.0	0.0	0.0	0.4238532110	False
circularly	0.000360690815159	0.0	0.0	0.0	0.0000000000	False
simple	2.23562863731e-05	0.0	0.0	0.0	0.0000000000	False
guy	0.000105130012258	0.0	0.0	0.0	0.0000000000	False
straight	0.000183695506935	0.0	0.0	0.0	0.0000000000	False
forward	0.000314228993051	0.0	0.0	0.0	0.0000000000	False
copy	0.00102706686391	0.0	0.0	0.0	0.2855377009	False
costly	0.000360690815159	0.0	0.0	0.0	0.0000000000	False
rome	0.00133039362313	0.0	0.0	0.0	0.0000000000	False
seatle	0.000886929082088	0.0	0.0	0.0	0.0000000000	False
quickly	6.90324636703e-05	0.0	0.0	0.0	0.0000000000	False
vectors	0.00179641823731	1.0	0.0	0.0	0.2629482072	False
talk	2.38884263552e-05	0.0	0.0	0.0	0.2959641256	False
rank	0.0389546080372	0.0	0.0	0.0	0.0930979582	False
eleven	0.000422178628529	0.0	0.0	0.0	0.0000000000	False
thirteen	0.000422178628529	0.0	0.0	0.0	0.0000000000	False
nineteen	0.000390286726779	0.0	0.0	0.0	0.0000000000	False
fourth	0.00019514336339	0.0	0.0	0.0	0.0000000000	False
asked	0.000256631176759	0.0	0.0	0.0	0.0000000000	False
replaces	0.000561848187524	0.0	0.0	0.0	0.3775743707	False
great	5.9075261743e-05	0.0	0.0	0.0	0.0000000000	False
student	9.18477534676e-05	0.0	0.0	0.0	0.0000000000	False
departmental	0.00177385816418	0.0	0.0	0.0	0.2049689441	False
four	0.0	0.0	0.0	0.0	0.0000000000	False
department	0.000688492690761	0.0	0.0	0.0	0.0000000000	False
natural	6.90324636703e-05	0.0	0.0	0.0	0.0000000000	False
shift	0.000633267942793	0.0	0.0	0.0	0.0000000000	False
loop	0.000146723837702	0.0	0.0	0.0	0.0000000000	False
finally	0.000138064927341	0.0	0.0	0.0	0.0000000000	False
stores	0.000393217248057	0.0	0.0	0.0	0.4203821656	False
posi	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
order	9.98143034102e-05	0.0	0.0	0.0	0.3267326733	False
view	9.83043120143e-05	0.0	0.0	0.0	0.0000000000	False
faster	0.000229497563587	0.0	0.0	0.0	0.0000000000	False
rth	0.000886929082088	0.0	0.0	0.0	0.0000000000	False
retrive	0.000360690815159	0.0	0.0	0.0	0.0000000000	False
theelements	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
chart	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
shows	0.000103684979813	0.0	0.0	0.0	0.3473684211	False
complexity	0.000105130012258	0.0	0.0	0.0	0.0000000000	False
issues	8.57224496239e-05	0.0	0.0	0.0	0.0000000000	False
find	0.000110328085328	0.0	0.0	0.0	0.3775743707	False
seventeen	0.000624542578943	0.0	0.0	0.0	0.0000000000	False
java	0.000390286726779	0.0	0.0	0.0	0.0000000000	False
existence	0.000183695506935	0.0	0.0	0.0	0.0000000000	False
shortly	0.000277917089274	0.0	0.0	0.0	0.0000000000	False
field	0.00100507960557	0.0	0.0	0.0	0.2959641256	False
intimated	0.000277917089274	0.0	0.0	0.0	0.0000000000	False
slides	0.000171444899248	0.0	0.0	0.0	0.0000000000	False
web	0.00019514336339	0.0	0.0	0.0	0.0000000000	False
rid	0.000229497563587	0.0	0.0	0.0	0.0000000000	False
write	1.88946746137e-05	0.0	0.0	0.0	0.0000000000	False
march	0.000312271289472	0.0	0.0	0.0	0.0000000000	False
counter	0.000251269901394	0.0	0.0	0.0	0.0000000000	False
small	3.77893492273e-05	0.0	0.0	0.0	0.0000000000	False
improvement	0.000362156075798	0.0	0.0	0.0	0.0000000000	False
hundred	0.000105130012258	0.0	0.0	0.0	0.0000000000	False
staring	0.000251269901394	0.0	0.0	0.0	0.0000000000	False
form	1.88946746137e-05	0.0	0.0	0.0	0.0000000000	False
usen	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
based	0.000207097391011	0.0	0.0	0.0	0.0000000000	False
efficient	0.000183695506935	0.0	0.0	0.0	0.0000000000	False
provide	0.000105130012258	0.0	0.0	0.0	0.0000000000	False
mention	0.000112369637505	0.0	0.0	0.0	0.0000000000	False
sense	5.18424899063e-05	0.0	0.0	0.0	0.0000000000	False
stuff	0.000146723837702	0.0	0.0	0.0	0.0000000000	False
hide	0.000721381630319	0.0	0.0	0.0	0.0000000000	False
information	7.43407706408e-05	0.0	0.0	0.0	0.0000000000	False
knowing	0.000181078037899	0.0	0.0	0.0	0.4680851064	False
actual	8.57224496239e-05	0.0	0.0	0.0	0.0000000000	False
intuitively	0.000128315588379	0.0	0.0	0.0	0.0000000000	False
captures	0.000137165358161	0.0	0.0	0.0	0.0000000000	False
situated	0.000128315588379	0.0	0.0	0.0	0.0000000000	False
details	4.55418624945e-05	0.0	0.0	0.0	0.0000000000	False
related	7.98960626918e-05	0.0	0.0	0.0	0.0000000000	False
node50.53	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
post	0.0	0.0	0.0	0.0	0.0000000000	False
ition	0.0	0.0	0.0	0.0	0.0000000000	False
datatype	0.00266078724627	0.0	0.0	0.0	0.2408759124	False
ruight	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
abtstract	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
meythods	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
havce	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
query	0.000251269901394	0.0	0.0	0.0	0.0000000000	False
hacve	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
whoich	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
positionoif	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
excessive	0.0	0.0	0.0	0.0	0.0000000000	False
dfirst	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
lsat	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
geive	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
postion	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
swap	0.000502539802787	0.0	0.0	0.0	0.0000000000	False
elemts	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
key	6.90324636703e-05	0.0	0.0	0.0	0.0000000000	False
elemtsn	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
wswaps	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
elemtn	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
uinsert	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
onya	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
luist	0.000886929082088	0.0	0.0	0.0	0.0000000000	False
datastructure	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
caprture	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
yuou	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
asbstract	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
linear	9.18477534676e-05	0.0	0.0	0.0	0.0000000000	False
combines	7.98960626918e-05	0.0	0.0	0.0	0.0000000000	False
inherits	0.00133039362313	0.0	0.0	0.0	0.0000000000	False
multiple	0.000105130012258	0.0	0.0	0.0	0.0000000000	False
dat	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
additional	7.43407706408e-05	0.0	0.0	0.0	0.0000000000	False
suite	0.000251269901394	0.0	0.0	0.0	0.0000000000	False
identify	0.000120076649821	0.0	0.0	0.0	0.0000000000	False
determine	0.000105130012258	0.0	0.0	0.0	0.0000000000	False
gave	0.000168496175509	0.0	0.0	0.0	0.0000000000	False
newyork	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
cross	0.000105130012258	0.0	0.0	0.0	0.0000000000	False
leave	9.18477534676e-05	0.0	0.0	0.0	0.0000000000	False
exercise	0.000211089314264	0.0	0.0	0.0	0.0000000000	False
comparison	0.000157114496526	0.0	0.0	0.0	0.0000000000	False
picture	5.43916322764e-05	0.0	0.0	0.0	0.0000000000	False
previously	0.000105130012258	0.0	0.0	0.0	0.0000000000	False
ceratin	0.000886929082088	0.0	0.0	0.0	0.0000000000	False
zap	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
context	0.000157114496526	0.0	0.0	0.0	0.0000000000	False
figure	0.000191850335451	0.0	0.0	0.0	0.0000000000	False
learnt	0.00108207244548	0.0	0.0	0.0	0.0000000000	False
ise	0.000443464541044	0.0	0.0	0.0	0.0000000000	False
concretization	0.000157114496526	0.0	0.0	0.0	0.0000000000	False
dictionary abstract data type	0.0	0.0	3.99774774775	8.0	0.5217391304	True
analysis for binary searches	0.0	0.0	0.0	2.0	0.0000000000	False
hash table how hashing	0.0	0.0	0.0	2.0	0.0000000000	False
class we will follow	0.0	0.0	0.0	2.0	0.0000000000	False
dictionary is an abstract	0.0	0.0	0.0	2.0	0.0000000000	False
data type that store	0.0	0.0	0.0	2.0	0.0000000000	False
type that store stores	0.0	0.0	0.0	2.0	0.0000000000	False
number right so bank	0.0	0.0	0.0	2.0	0.0000000000	False
right so bank account	0.0	0.0	0.0	2.0	0.0000000000	False
bank account has lots	0.0	0.0	0.0	2.0	0.0000000000	False
access the bank account	0.0	0.0	0.0	2.0	0.0000000000	False
bank account or data	0.0	0.0	0.0	2.0	0.0000000000	False
numbers so the account	0.0	0.0	0.0	2.0	0.0000000000	False
stores wealth of information	0.0	0.0	0.0	2.0	0.0000000000	False
address of the account	0.0	0.0	0.0	2.0	0.0000000000	False
elements so the element	0.0	0.0	0.0	2.0	0.0000000000	False
element when we talk	0.0	0.0	0.0	2.0	0.0000000000	False
talk of a element	0.0	0.0	0.0	2.0	0.0000000000	False
account number this helps	0.0	0.0	0.0	2.0	0.0000000000	False
access the particular information	0.0	0.0	0.0	2.0	0.0000000000	False
information so any application	0.0	0.0	0.0	2.0	0.0000000000	False
operation on an account	0.0	0.0	0.0	2.0	0.0000000000	False
provide the account number	0.0	0.0	0.0	2.0	0.0000000000	False
basically an abstract model	0.0	0.0	0.0	2.0	0.0000000000	False
model of a database	0.0	0.0	0.0	2.0	0.0000000000	False
store this key element	0.0	0.0	0.0	2.0	0.0000000000	False
account number for instance	0.0	0.0	0.0	2.0	0.0000000000	False
instance in the case	0.0	0.0	0.0	2.0	0.0000000000	False
suppose i had student	0.0	0.0	0.0	2.0	0.0000000000	False
key here your entry	0.0	0.0	0.0	2.0	0.0000000000	False
right you have characters	0.0	0.0	0.0	2.0	0.0000000000	False
characters in your entry	0.0	0.0	0.0	2.0	0.0000000000	False
uniquely identifies particular student	0.0	0.0	0.0	2.0	0.0000000000	False
student or particular account	0.0	0.0	0.0	2.0	0.0000000000	False
account becomes the key	0.0	0.0	0.0	2.0	0.0000000000	False
operations that is supported	0.0	0.0	0.0	2.0	0.0000000000	False
key find the element	0.0	0.0	0.0	2.0	0.0000000000	False
key no in settings	0.0	0.0	0.0	2.0	0.0000000000	False
key want to return	0.0	0.0	0.0	2.0	0.0000000000	False
search to this wealth	0.0	0.0	0.0	2.0	0.0000000000	False
wealth of data databases	0.0	0.0	0.0	2.0	0.0000000000	False
key in my dictionary	0.0	0.0	0.0	2.0	0.0000000000	False
lets see my procedure	0.0	0.0	0.0	2.0	0.0000000000	False
procedure we just return	0.0	0.0	0.0	2.0	0.0000000000	False
element okay one thing	0.0	0.0	0.0	2.0	0.0000000000	False
require comparison of keys	0.0	0.0	0.0	2.0	0.0000000000	False
instance again for student	0.0	0.0	0.0	2.0	0.0000000000	False
require is comparing keys	0.0	0.0	0.0	2.0	0.0000000000	False
comparing keys for equality	0.0	0.0	0.0	2.0	0.0000000000	False
equality right we don	0.0	0.0	0.0	2.0	0.0000000000	False
order on our keys	0.0	0.0	0.0	2.0	0.0000000000	False
type can be implemented	0.0	0.0	0.0	2.0	0.0000000000	False
implementing this abstract data	0.0	0.0	0.0	4.0	0.0000000000	False
instance use an array	0.0	0.0	0.0	2.0	0.0000000000	False
linked list to implement	0.0	0.0	5.99831081081	6.0	0.0000000000	False
notion of a predecessor	0.0	0.0	0.0	2.0	0.0000000000	False
whats called hash table	0.0	0.0	0.0	2.0	0.0000000000	False
tree red black trees	0.0	0.0	0.0	2.0	0.0000000000	False
red black trees avl	0.0	0.0	0.0	2.0	0.0000000000	False
black trees avl trees	0.0	0.0	0.0	2.0	0.0000000000	False
avl trees b trees	0.0	0.0	0.0	2.0	0.0000000000	False
data structures to implement	0.0	0.0	0.0	2.0	0.0000000000	False
critical very important data	0.0	0.0	0.0	2.0	0.0000000000	False
lectures right in java	0.0	0.0	0.0	2.0	0.0000000000	False
abstract class called java	0.0	0.0	0.0	2.0	0.0000000000	False
java that util dot	0.0	0.0	0.0	2.0	0.0000000000	False
dot dictionary which lays	0.0	0.0	0.0	2.0	0.0000000000	False
lays of this specification	0.0	0.0	0.0	2.0	0.0000000000	False
interface java dot util	0.0	0.0	0.0	2.0	0.0000000000	False
java dot util dot	0.0	0.0	0.0	2.0	0.0000000000	False
dot util dot map	0.0	0.0	0.0	2.0	0.0000000000	False
specifications are two classes	0.0	0.0	0.0	2.0	0.0000000000	False
dictionary dictionary you understand	0.0	0.0	0.0	2.0	0.0000000000	False
understand what the abstract	0.0	0.0	0.0	2.0	0.0000000000	False
keys in my databases	0.0	0.0	0.0	2.0	0.0000000000	False
databases and i query	0.0	0.0	0.0	2.0	0.0000000000	False
key in this databases	0.0	0.0	0.0	2.0	0.0000000000	False
sitting right so index	0.0	0.0	0.0	2.0	0.0000000000	False
index of the found	0.0	0.0	0.0	2.0	0.0000000000	False
null or or nil	0.0	0.0	0.0	2.0	0.0000000000	False
right so five sitting	0.0	0.0	0.0	2.0	0.0000000000	False
two so you return	0.0	0.0	0.0	2.0	0.0000000000	False
technique called binary search	0.0	0.0	0.0	2.0	0.0000000000	False
binary search i imagine	0.0	0.0	0.0	2.0	0.0000000000	False
case going to recall	0.0	0.0	0.0	2.0	0.0000000000	False
apply to different problems	0.0	0.0	0.0	2.0	0.0000000000	False
narrow down the range	0.0	0.0	0.0	2.0	0.0000000000	False
searching for the query	0.0	0.0	0.0	2.0	0.0000000000	False
sitting in an array	0.0	0.0	0.0	4.0	0.0000000000	False
order increasing or decreasing	0.0	0.0	0.0	2.0	0.0000000000	False
decreasing for binary search	0.0	0.0	0.0	2.0	0.0000000000	False
binary search to work	0.0	0.0	0.0	2.0	0.0000000000	False
search to work suppose	0.0	0.0	0.0	2.0	0.0000000000	False
suppose i am searching	0.0	0.0	0.0	2.0	0.0000000000	False
searching for an element	0.0	0.0	0.0	4.0	0.0000000000	False
element in this case	0.0	0.0	0.0	2.0	0.0000000000	False
fourteen right ill compare	0.0	0.0	0.0	2.0	0.0000000000	False
right ill compare fourteen	0.0	0.0	0.0	2.0	0.0000000000	False
compare fourteen and twenty	0.0	0.0	0.0	2.0	0.0000000000	False
fourteen so that means	0.0	0.0	0.0	2.0	0.0000000000	False
lies in this databases	0.0	0.0	0.0	2.0	0.0000000000	False
right of the fourteen	0.0	0.0	0.0	2.0	0.0000000000	False
elements are in increasing	0.0	0.0	0.0	2.0	0.0000000000	False
means that the element	0.0	0.0	0.0	2.0	0.0000000000	False
two has to lie	0.0	0.0	0.0	2.0	0.0000000000	False
part of the array	0.0	0.0	4.99662162162	12.0	0.2608695652	False
search for our element	0.0	0.0	0.0	2.0	0.0000000000	False
search for the element	0.0	0.0	1.99774774775	8.0	0.4186046512	False
fourteen we have figure	0.0	0.0	0.0	2.0	0.0000000000	False
two in this part	0.0	0.0	0.0	2.0	0.0000000000	False
part of a array	0.0	0.0	0.0	2.0	0.0000000000	False
array once again wee	0.0	0.0	0.0	2.0	0.0000000000	False
wee have to repeat	0.0	0.0	0.0	2.0	0.0000000000	False
repeat the same thing	0.0	0.0	0.0	2.0	0.0000000000	False
middle element compare twenty	0.0	0.0	0.0	2.0	0.0000000000	False
two with this middle	0.0	0.0	0.0	2.0	0.0000000000	False
middle element which means	0.0	0.0	0.0	2.0	0.0000000000	False
twenty two this part	0.0	0.0	0.0	2.0	0.0000000000	False
middle element we search	0.0	0.0	0.0	2.0	0.0000000000	False
search for we compare	0.0	0.0	0.0	2.0	0.0000000000	False
compare this middle element	0.0	0.0	0.0	2.0	0.0000000000	False
element twenty two twenty	0.0	0.0	0.0	2.0	0.0000000000	False
larger so if twenty	0.0	0.0	0.0	2.0	0.0000000000	False
write a recursive procedure	0.0	0.0	0.0	4.0	0.0000000000	False
understand this quickly imagine	0.0	0.0	0.0	2.0	0.0000000000	False
end of the range	0.0	0.0	0.0	4.0	0.0000000000	False
range want to search	0.0	0.0	0.0	2.0	0.0000000000	False
search so procedure call	0.0	0.0	0.0	2.0	0.0000000000	False
key which you searching	0.0	0.0	0.0	2.0	0.0000000000	False
high basically that means	0.0	0.0	0.0	2.0	0.0000000000	False
means that your invoking	0.0	0.0	0.0	2.0	0.0000000000	False
invoking it something wrong	0.0	0.0	0.0	2.0	0.0000000000	False
element which is obtained	0.0	0.0	0.0	2.0	0.0000000000	False
check if middle element	0.0	0.0	0.0	2.0	0.0000000000	False
position where you found	0.0	0.0	0.0	2.0	0.0000000000	False
keys so you return	0.0	0.0	0.0	2.0	0.0000000000	False
search in the left	0.0	0.0	0.0	2.0	0.0000000000	False
array the left part	0.0	0.0	0.0	2.0	0.0000000000	False
array has a staring	0.0	0.0	0.0	2.0	0.0000000000	False
low and its ending	0.0	0.0	0.0	2.0	0.0000000000	False
ending location mid minus	0.0	0.0	0.0	2.0	0.0000000000	False
call to that procedure	0.0	0.0	0.0	2.0	0.0000000000	False
search in the right	0.0	0.0	0.0	2.0	0.0000000000	False
binary search small pieces	0.0	0.0	0.0	2.0	0.0000000000	False
small pieces of code	0.0	0.0	0.0	2.0	0.0000000000	False
write a iterative procedure	0.0	0.0	0.0	4.0	0.0000000000	False
iterative procedure you understand	0.0	0.0	0.0	2.0	0.0000000000	False
out in a loop	0.0	0.0	0.0	2.0	0.0000000000	False
loop right and updating	0.0	0.0	0.0	2.0	0.0000000000	False
step low becomes mid	0.0	0.0	0.0	2.0	0.0000000000	False
larger than the middle	0.0	0.0	0.0	2.0	0.0000000000	False
middle element the element	0.0	0.0	0.0	2.0	0.0000000000	False
larger then the mid	0.0	0.0	0.0	2.0	0.0000000000	False
element low becomes mid	0.0	0.0	0.0	2.0	0.0000000000	False
smaller than the mid	0.0	0.0	0.0	2.0	0.0000000000	False
element high become mid	0.0	0.0	0.0	2.0	0.0000000000	False
high become mid minus	0.0	0.0	0.0	2.0	0.0000000000	False
key in which case	0.0	0.0	0.0	2.0	0.0000000000	False
case we just return	0.0	0.0	0.0	2.0	0.0000000000	False
out from this loop	0.0	0.0	0.0	2.0	0.0000000000	False
loop do while loop	0.0	0.0	0.0	2.0	0.0000000000	False
questions from this point	0.0	0.0	0.0	2.0	0.0000000000	False
two different ways write	0.0	0.0	0.0	2.0	0.0000000000	False
procedure you can write	0.0	0.0	0.0	2.0	0.0000000000	False
size of the problem	0.0	0.0	0.0	2.0	0.0000000000	False
halved at every steps	0.0	0.0	0.0	2.0	0.0000000000	False
range of that items	0.0	0.0	0.0	2.0	0.0000000000	False
search n is halved	0.0	0.0	0.0	2.0	0.0000000000	False
halved after one comparison	0.0	0.0	0.0	2.0	0.0000000000	False
range of the elements	0.0	0.0	0.0	2.0	0.0000000000	False
searching for my key	0.0	0.0	0.0	2.0	0.0000000000	False
right after logging comparison	0.0	0.0	0.0	2.0	0.0000000000	False
