keyphrase	dispersion	Frequency Occurance Ratio	cuewords	Contiguous Occurance Ratio	tfidf	Phrase Size	localspan	cscore	keyword
clipping to find	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	0.0	False
clipping that means	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	0.0	False
means the line	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	1.58496250072	False
region to give	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	1.58496250072	False
clipping and exterior	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	0.0	False
exterior clipping means	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	0.0	False
clipping means applied	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	0.0	False
window management system	0.0000000000	0.0	0.0	0.0	0.00459157893579	0.0	0.0	3.16992500144	False
overlays other window	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	0.0	False
exterior clipped display	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	1.58496250072	False
terms of clipping	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	1.58496250072	False
basically a cover	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	0.0	False
cover line clipping	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	1.58496250072	False
right with respect	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
generally a convex	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	1.58496250072	False
convex for simple	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	0.0	False
simple non convexity	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	1.58496250072	False
apply a modified	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	0.0	False
ready for assignments	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	1.58496250072	False
asked is lets	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	0.0	False
complex primitive right	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	1.58496250072	False
right we started	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
started with points	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	1.58496250072	False
extend the line	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	0.0	False
cyrus beck liang	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	0.0	False
beck liang barsky	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	0.0	False
liang barsky algorithm	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	0.0	False
barsky algorithm line	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	0.0	False
algorithm line algorithm	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	0.0	False
out the clipping	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	0.0	False
question of inside	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	1.58496250072	False
matter of checking	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	1.58496250072	False
checking the sign	0.0000000000	0.0	0.0	0.0	0.0019117034794	0.0	0.0	1.58496250072	False
straight forward extension	0.0000000000	0.0	0.0	0.0	0.0019117034794	0.0	0.0	1.58496250072	False
two d right	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
right non convex	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
making them convex	0.0000000000	0.0	0.0	0.0	0.00229578946789	0.0	0.0	0.0	False
karthick.d proof reader	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	1.58496250072	False
point clipping	0.0000000000	0.0	0.0	0.0	0.00112468505272	0.0	0.0	0.0	True
clipping right	0.3727810651	0.0	0.0	0.0	0.0	0.0	7.99173553719	8.0	False
simplest primitive	0.0000000000	0.0	0.0	0.0	0.00127446898627	0.0	0.0	1.0	False
rectangular window	0.0000000000	0.0212765957447	0.0	0.0	0.00224937010545	1	0.0	1.0	False
simple comparison	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
end points	0.3609375000	0.127659574468	0.0	0.329995212858	0.0224050565334	1	22.9797979798	19.0	False
clipping algorithms	0.4625550661	0.0	0.0	0.0	0.00637234493135	0.0	2.99540863177	4.0	False
grey region	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
decide things	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
bit code	0.3684210526	0.127659574468	0.0	0.329995212858	0.00764681391762	1	6.99449035813	5.0	False
neighboring regions	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
trivial cases	0.0000000000	0.0	0.0	0.0	0.00127446898627	0.0	0.0	1.0	False
window edge	0.3652173913	0.0	0.0	0.0	0.0216659727666	0.0	11.984389348	16.0	False
window exist	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
visible right	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	False
logical operation	0.0000000000	0.0	0.0	0.0	0.00128942700672	0.0	0.0	2.0	False
trivially acceptance	0.4719101124	0.127659574468	0.0	0.219996808572	0.0101957518902	1	7.99265381084	7.0	True
logical end	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
trivial rejection	0.3414634146	0.063829787234	0.0	0.0674452127966	0.0152936278352	1	13.9889807163	11.0	True
rejection criteria	0.0000000000	0.0	0.0	0.0	0.00306105262386	0.0	0.0	1.0	False
criteria doesnt	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
logical lan	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
intersection point	0.0000000000	0.0	0.0	0.0	0.00459157893579	0.0	3.99724517906	2.0	False
sutherland algorithm	0.0000000000	0.0	0.0	0.0	0.00306105262386	0.0	0.0	0.0	False
simple algorithm	0.0000000000	0.0	0.0	0.0	0.00101841166061	0.0	0.0	1.0	False
rectangular region	0.3903345725	0.0	0.0	0.0	0.00562342526362	0.0	7.99540863177	4.0	False
natural choice	0.0000000000	0.0	0.0	0.0	0.00127446898627	0.0	0.0	1.0	False
practical applications	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
popular right	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
doesnt matter	0.0000000000	0.0	0.0	0.0	0.00306105262386	0.0	0.0	1.0	False
straight forward	0.0000000000	0.0	0.0	0.0	0.00159041506312	0.0	3.99724517906	2.0	False
bit opcode	0.0000000000	0.0	0.0	0.0	0.00224937010545	0.0	0.0	1.0	False
parallel pipe	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
pipe structure	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
accepted right	0.3021582734	0.0	0.0	0.0	0.0	0.0	5.99632690542	3.0	False
convex region	0.2402745995	0.0212765957447	0.0	0.0	0.00892128290389	1	4.99357208448	6.0	True
triangular region	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
similar fashion	0.0000000000	0.0	0.0	0.0	0.00162336503682	0.0	0.0	2.0	False
general convex	0.0000000000	0.0	0.0	0.0	0.00306105262386	0.0	0.0	1.0	False
convex polygon	0.4200000000	0.0212765957447	0.0	0.0	0.00764681391762	1	7.99449035813	5.0	True
popular clipping	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
cyrus beck	0.0000000000	0.702127659574	0.0	3.32715356809	0.00306105262386	2	0.0	1.0	False
beck line	0.0000000000	0.702127659574	0.0	3.32715356809	0.00153052631193	2	0.0	0.0	False
line clipping	0.0000000000	0.702127659574	0.0	3.32715356809	0.00337405515817	2	2.99724517906	2.0	False
slight variation	0.0000000000	0.0	0.0	0.0	0.00127446898627	0.0	0.0	1.0	False
non convex	0.2176165803	0.0212765957447	0.0	0.0	0.0	1	17.9880624426	12.0	False
line line	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
parametric representation	0.5526315789	0.0	0.0	0.0	0.00612210524772	0.0	3.99632690542	3.0	False
finite line	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
adjust right	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	2.0	False
window adjust	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
implicit representation	0.3021582734	0.0	0.0	0.0	0.00407364664244	0.0	4.99632690542	3.0	False
line drawing	0.0000000000	0.0	0.0	0.0	0.00101841166061	0.0	0.0	0.0	False
drawing algorithm	0.0000000000	0.0	0.0	0.0	0.00101841166061	0.0	0.0	0.0	False
side distance	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
implicit form	0.0000000000	0.0	0.0	0.0	0.00203682332122	0.0	0.0	1.0	False
inside half	0.0000000000	0.0	0.0	0.0	0.00306105262386	0.0	0.0	1.0	False
half size	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
normal line	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
similar kind	0.0000000000	0.0	0.0	0.0	0.00112468505272	0.0	0.0	0.0	False
half space	0.3021582734	0.0	0.0	0.0	0.0044987402109	0.0	7.99632690542	3.0	False
space define	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
point happen	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
reductive right	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	False
line segment	0.0000000000	0.063829787234	0.0	0.0674452127966	0.00127446898627	1	0.0	0.0	False
segment give	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
negative right	0.0000000000	0.0	0.0	0.0	0.0	0.0	2.99724517906	3.0	False
addressing question	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
algorithm design	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
line intersects	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
implicit equation	0.0000000000	0.0	0.0	0.0	0.00306105262386	0.0	0.0	1.0	False
simple solution	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
lid greater	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
computational aspect	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
antitrivally rejection	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
rejection cases	0.0000000000	0.0425531914894	0.0	0.0425531914894	0.00127446898627	1	0.0	0.0	False
succeeding edge	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
entire circle	0.0000000000	0.0	0.0	0.0	0.00127446898627	0.0	0.0	1.0	False
convex doesnt	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
rectangular shape	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
small variations	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
negative sign	0.0000000000	0.0	0.0	0.0	0.00127446898627	0.0	0.0	0.0	False
denominator term	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
positive means	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
normal right	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	False
inside region	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
sense leaving	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
rejection part	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
convex window	0.0000000000	0.0851063829787	0.0	0.170212765957	0.00127446898627	1	0.0	1.0	False
cross product	0.2974504249	0.0425531914894	0.0	0.0425531914894	0.00765263155964	1	9.99540863177	5.0	False
adjutants edges	0.0000000000	0.0	0.0	0.0	0.00459157893579	0.0	5.99724517906	2.0	False
positive right	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	False
edges pair	0.0000000000	0.0	0.0	0.0	0.00127446898627	0.0	0.0	0.0	False
noise yah	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	False
first observation	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
decomposed convex	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
convexity arise	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
polygon layer	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
polygon convex	0.0000000000	0.0212765957447	0.0	0.0	0.00254893797254	1	0.0	1.0	False
making convex	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
convex hull	0.2402745995	0.0	0.0	0.0	0.00765263155964	0.0	4.99540863177	4.0	True
sine occur	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
bad symbol	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
moment concerned	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
exact algorithm	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
thread start	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
convex convex	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
convex equivalent	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
elaborate algorithm	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
convex side	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
adjutant points	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
difference sign	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
polygon including	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
blue line	0.0000000000	0.0	0.0	0.0	0.000935979613579	0.0	0.0	0.0	False
additional polygon	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
resulting line	0.0000000000	0.0	0.0	0.0	0.00306105262386	0.0	0.0	1.0	False
earlier right	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
region algorithm	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
post processing	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
interesting aspect	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
interior clipping	0.0000000000	0.0	0.0	0.0	0.00459157893579	0.0	3.99724517906	2.0	True
exterior clipping	0.2079207921	0.0	0.0	0.0	0.00612210524772	0.0	7.99632690542	3.0	True
clipping means	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
means applied	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
window management	0.0000000000	0.0	0.0	0.0	0.00306105262386	0.0	0.0	0.0	False
management system	0.0000000000	0.0	0.0	0.0	0.00203682332122	0.0	0.0	0.0	False
window overlays	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
clipped display	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
cover line	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
simple non	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
modified version	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
first design	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
lets move	0.0000000000	0.0	0.0	0.0	0.00112468505272	0.0	0.0	0.0	False
complex primitive	0.0000000000	0.0	0.0	0.0	0.00127446898627	0.0	0.0	0.0	False
primitive right	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
input primitive	0.0000000000	0.0	0.0	0.0	0.00306105262386	0.0	0.0	2.0	False
line algorithm	0.0000000000	0.0	0.0	0.0	0.00224937010545	0.0	0.0	1.0	False
polygon clipping	0.0000000000	0.0	0.0	0.0	0.00254893797254	0.0	0.0	2.0	False
filled right	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	False
beck liang	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
liang barsky	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
barsky algorithm	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
algorithm line	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	0.0	False
window planes	0.0000000000	0.0	0.0	0.0	0.00153052631193	0.0	0.0	1.0	False
forward extension	0.0000000000	0.0	0.0	0.0	0.00127446898627	0.0	0.0	0.0	False
right non	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
karthick.d proof	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
proof reader	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
talking	0.4329896907	0.0	0.0	0.0	4.84649298011e-05	0.0	0.0	0.0	False
clipping	0.2278380524	1.68085106383	1	9.79097860887	0.0174511741458	3	0.0	0.0	True
right	0.6743838686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
idea	0.4625550661	0.0	0.0	0.0	0.000213438973923	0.0	0.0	0.0	False
window	0.2768201176	0.553191489362	0.0	1.60014969128	0.0195305540669	2	0.0	0.0	False
extend	0.3376205788	0.0	0.0	0.0	0.00126574252323	0.0	0.0	0.0	False
display	0.4329896907	0.0	0.0	0.0	0.0011112503855	0.0	0.0	0.0	False
make	0.3376205788	0.0212765957447	0.0	0.0	5.40711091645e-05	1	0.0	0.0	False
sort	0.5575221239	0.0	0.0	0.0	0.000755134364702	0.0	0.0	0.0	False
answer	0.3230769231	0.0	0.0	0.0	0.00115154230576	0.0	0.0	0.0	False
question	0.3684210526	0.0	0.0	0.0	0.000626397295198	0.0	0.0	0.0	False
primitive	0.2974504249	0.0425531914894	0.0	0.0425531914894	0.00153142600351	2	0.0	0.0	False
inside	0.3538640325	0.127659574468	0.0	0.219996808572	0.00429907035319	2	0.0	0.0	False
decide	0.3420195440	0.0	0.0	0.0	0.0013098402695	0.0	0.0	0.0	False
instance	0.0000000000	0.0	0.0	0.0	0.00034176627361	0.0	0.0	0.0	False
looked	0.4895705521	0.0	0.0	0.0	0.00034176627361	0.0	0.0	0.0	False
min	0.5926380368	0.0	0.0	0.0	0.00509235356228	0.0	0.0	0.0	False
point	0.3180400891	0.276595744681	0.0	0.708594839644	0.000405197382866	2	0.0	0.0	False
simplest	0.0000000000	0.0	0.0	0.0	0.000265069177187	0.0	0.0	0.0	False
wanted	0.4064516129	0.0	0.0	0.0	0.000186117567503	0.0	0.0	0.0	False
purpose	0.0000000000	0.0	0.0	0.0	9.83038074893e-05	0.0	0.0	0.0	False
simplicity	0.0000000000	0.0	0.0	0.0	0.00033996114396	0.0	0.0	0.0	False
rectangular	0.4719101124	0.0212765957447	0.0	0.0	0.00347451090826	1	0.0	0.0	False
easily	0.0000000000	0.0	0.0	0.0	0.000170716457614	0.0	0.0	0.0	False
coordinates	0.0000000000	0.0	0.0	0.0	0.000405841259205	0.0	0.0	0.0	False
simple	0.5675675676	0.0	0.0	0.0	0.000159625796859	0.0	0.0	0.0	False
comparison	0.0000000000	0.0	0.0	0.0	0.000221406676621	0.0	0.0	0.0	False
result	0.0000000000	0.0	0.0	0.0	0.000251711454901	0.0	0.0	0.0	False
possibilities	0.4960629921	0.0	0.0	0.0	0.000156501267157	0.0	0.0	0.0	False
line	0.3419380461	1.23404255319	0.0	6.23189467567	0.00744073489878	2	0.0	0.0	False
applying	0.5350318471	0.0	0.0	0.0	0.00112607857634	0.0	0.0	0.0	False
end	0.3460777851	0.127659574468	0.0	0.329995212858	0.000627085062611	1	0.0	0.0	False
figure	0.5575221239	0.0	0.0	0.0	0.00123336462921	0.0	0.0	0.0	False
out	0.4468085106	0.0	0.0	0.0	9.16162877244e-05	0.0	0.0	0.0	False
determine	0.0000000000	0.0	0.0	0.0	0.000299567867091	0.0	0.0	0.0	False
two	0.4713216958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
respect	0.3597835888	0.127659574468	0.0	0.329995212858	0.0028778508015	1	0.0	0.0	False
algorithms	0.4655775963	0.0	0.0	0.0	0.0018677723423	0.0	0.0	0.0	False
suggested	0.4221105528	0.0	0.0	0.0	0.00212055341749	0.0	0.0	0.0	False
cohen	0.4200000000	0.148936170213	0.0	0.418116690519	0.00446064145194	2	0.0	0.0	False
sutherland	0.4200000000	0.148936170213	0.0	0.418116690519	0.00393639768453	2	0.0	0.0	False
shown	0.0000000000	0.0	0.0	0.0	0.0001033645711	0.0	0.0	0.0	False
grey	0.0000000000	0.0	0.0	0.0	0.000637234493135	0.0	0.0	0.0	False
region	0.2420338983	0.0425531914894	0.0	0.0212765957447	0.00645926173523	2	0.0	0.0	False
things	0.5675675676	0.0	0.0	0.0	1.47768206007e-05	0.0	0.0	0.0	False
basically	0.5182978723	0.0	0.0	0.0	0.000458210468296	0.0	0.0	0.0	False
give	0.6363636364	0.0425531914894	0.0	0.0425531914894	0.000135177772911	1	0.0	0.0	False
bit	0.3035479632	0.276595744681	0.0	0.472396559763	0.000638977951409	1	0.0	0.0	False
code	0.3684210526	0.127659574468	0.0	0.329995212858	0.000716616732462	1	0.0	0.0	False
neighboring	0.0000000000	0.0	0.0	0.0	0.000509205830305	0.0	0.0	0.0	False
divides	0.0000000000	0.0	0.0	0.0	0.0002067291422	0.0	0.0	0.0	False
scheme	0.0000000000	0.0	0.0	0.0	0.000359421896759	0.0	0.0	0.0	False
trivial	0.2800000000	0.191489361702	0.0	0.40467127678	0.00713918402315	1	0.0	0.0	False
cases	0.3925233645	0.0425531914894	0.0	0.0425531914894	6.2062646523e-05	1	0.0	0.0	False
process	0.0000000000	0.0	0.0	0.0	0.00014109147052	0.0	0.0	0.0	False
doing	0.4849023091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
boundary	0.0000000000	0.0	0.0	0.0	0.000277812596375	0.0	0.0	0.0	False
side	0.2763157895	0.0851063829787	0.0	0.170212765957	0.00149404822066	2	0.0	0.0	False
edge	0.3362445415	0.212765957447	0.0	0.282717284671	0.0129600236942	1	0.0	0.0	False
exist	0.0000000000	0.0	0.0	0.0	0.000156501267157	0.0	0.0	0.0	False
declare	0.0000000000	0.0	0.0	0.0	0.00063579744339	0.0	0.0	0.0	False
visible	0.0000000000	0.0	0.0	0.0	0.00107826569028	0.0	0.0	0.0	False
reject	0.2987197724	0.148936170213	0.0	0.238923823154	0.00935979613579	1	0.0	0.0	False
follow	0.0000000000	0.0	0.0	0.0	0.000119436122077	0.0	0.0	0.0	False
logical	0.4329896907	0.0	0.0	0.0	0.000626005068627	0.0	0.0	0.0	False
operation	0.0000000000	0.0	0.0	0.0	0.000174266714021	0.0	0.0	0.0	False
taking	0.5198019802	0.0	0.0	0.0	4.26877947845e-05	0.0	0.0	0.0	False
add	0.0000000000	0.0	0.0	0.0	0.0002067291422	0.0	0.0	0.0	False
obtain	0.4883720930	0.0	0.0	0.0	0.000939007602941	0.0	0.0	0.0	False
non	0.2323404255	0.0212765957447	0.0	0.0	0.0	1	0.0	0.0	False
acceptance	0.4192377495	0.127659574468	0.0	0.219996808572	0.00419294884223	1	0.0	0.0	False
found	0.0000000000	0.0	0.0	0.0	0.000149783933546	0.0	0.0	0.0	False
kind	0.0000000000	0.0	0.0	0.0	9.57754781157e-05	0.0	0.0	0.0	False
criteria	0.0000000000	0.0	0.0	0.0	0.00107826569028	0.0	0.0	0.0	False
doesnt	0.4329896907	0.0	0.0	0.0	0.00162336503682	0.0	0.0	0.0	False
satisfied	0.0000000000	0.0	0.0	0.0	0.00063579744339	0.0	0.0	0.0	False
work	0.5675675676	0.0851063829787	0.0	0.170212765957	0.000177217406548	1	0.0	0.0	False
lan	0.0000000000	0.0	0.0	0.0	0.000637234493135	0.0	0.0	0.0	False
find	0.3705882353	0.0	0.0	0.0	0.000290199963254	0.0	0.0	0.0	False
intersection	0.2675159236	0.0	0.0	0.0	0.00814729328488	0.0	0.0	0.0	False
segments	0.4719101124	0.063829787234	0.0	0.0674452127966	0.00245028160562	1	0.0	0.0	False
subdivide	0.0000000000	0.0	0.0	0.0	0.000637234493135	0.0	0.0	0.0	False
check	0.4625550661	0.0	0.0	0.0	0.000750719050896	0.0	0.0	0.0	False
potentially	0.0000000000	0.0	0.0	0.0	0.000434313863532	0.0	0.0	0.0	False
properties	0.0000000000	0.0	0.0	0.0	0.000119436122077	0.0	0.0	0.0	False
popular	0.0000000000	0.0212765957447	0.0	0.0	0.000874502420907	1	0.0	0.0	False
primarily	0.0000000000	0.0	0.0	0.0	0.00033996114396	0.0	0.0	0.0	False
natural	0.0000000000	0.0	0.0	0.0	0.000227844182407	0.0	0.0	0.0	False
choice	0.0000000000	0.0	0.0	0.0	0.000163472144139	0.0	0.0	0.0	False
limitation	0.0000000000	0.0212765957447	0.0	0.0	0.000534769613619	1	0.0	0.0	False
practical	0.0000000000	0.0	0.0	0.0	0.000149783933546	0.0	0.0	0.0	False
applications	0.0000000000	0.0	0.0	0.0	0.00010856791003	0.0	0.0	0.0	False
matter	0.4329896907	0.0	0.0	0.0	0.000597180610385	0.0	0.0	0.0	False
